content,score,label,text_clean,text_StopWord,text_tokens,text_steamindo
Grafiknya Bagus Tapi Sayang minta di perbarui trz mana Downlod Datanya Lama Bgt 3hari anjay. coba Yg pake Paket data 10gb Langsung Habis dalam Sehari. yg main Ini Di Wajibkan Pake Wifi Biar gak Terlalu makan Kuota Bgt Please deh yg Punya game Ini tolong pas download datanya di percepat biar cpt menang Renk dan Adfenture,4,Positif,grafiknya bagus tapi sayang minta di perbarui trz mana downlod datanya lama bgt hari anjay coba yg pake paket data gb langsung habis dalam sehari yg main ini di wajibkan pake wifi biar gak terlalu makan kuota bgt please deh yg punya game ini tolong pas download datanya di percepat biar cpt menang renk dan adfenture,grafiknya bagus sayang perbarui trz downlod datanya bgt anjay coba yg pake paket data gb langsung habis sehari yg main wajibkan pake wifi biar gak makan kuota bgt please deh yg game tolong pas download datanya percepat biar cpt menang renk adfenture,"['grafiknya', 'bagus', 'sayang', 'perbarui', 'trz', 'downlod', 'datanya', 'bgt', 'anjay', 'coba', 'yg', 'pake', 'paket', 'data', 'gb', 'langsung', 'habis', 'sehari', 'yg', 'main', 'wajibkan', 'pake', 'wifi', 'biar', 'gak', 'makan', 'kuota', 'bgt', 'please', 'deh', 'yg', 'game', 'tolong', 'pas', 'download', 'datanya', 'percepat', 'biar', 'cpt', 'menang', 'renk', 'adfenture']",grafik bagus sayang baru trz downlod data bgt anjay coba yg pake paket data gb langsung habis hari yg main wajib pake wifi biar gak makan kuota bgt please deh yg game tolong pas download data cepat biar cpt menang renk adfenture
Gamenya bagus saya suka ini cuma saran dari saya tolong perkecil size gamenya supaya orang yang punya handphone yang tidak terlalu bagus bisa merasakan dan bermain game ini terimakasih 😁,5,Positif,gamenya bagus saya suka ini cuma saran dari saya tolong perkecil size gamenya supaya orang yang punya handphone yang tidak terlalu bagus bisa merasakan dan bermain game ini terimakasih ,gamenya bagus suka saran tolong perkecil size gamenya orang handphone bagus merasakan bermain game terimakasih,"['gamenya', 'bagus', 'suka', 'saran', 'tolong', 'perkecil', 'size', 'gamenya', 'orang', 'handphone', 'bagus', 'merasakan', 'bermain', 'game', 'terimakasih']",gamenya bagus suka saran tolong kecil size gamenya orang handphone bagus rasa main game terimakasih
kerja bagus.! saya merasakan pngalaman bermai game senga n si sukung segala aspek game opn word yang sangan seru,5,Positif,kerja bagus saya merasakan pngalaman bermai game senga n si sukung segala aspek game opn word yang sangan seru,kerja bagus merasakan pngalaman bermai game senga n si sukung aspek game opn word sangan seru,"['kerja', 'bagus', 'merasakan', 'pngalaman', 'bermai', 'game', 'senga', 'n', 'si', 'sukung', 'aspek', 'game', 'opn', 'word', 'sangan', 'seru']",kerja bagus rasa pngalaman berma game senga n si sukung aspek game opn word sangan seru
Tolong dev. Ceritanya jgn terlalu bertele tele dan boring. Saya sering ketiduran pas nyekip pembicaraan. Alhasil hp mati abis batrai,5,Positif,tolong dev ceritanya jgn terlalu bertele tele dan boring saya sering ketiduran pas nyekip pembicaraan alhasil hp mati abis batrai,tolong dev ceritanya jgn bertele tele boring ketiduran pas nyekip pembicaraan alhasil hp mati abis batrai,"['tolong', 'dev', 'ceritanya', 'jgn', 'bertele', 'tele', 'boring', 'ketiduran', 'pas', 'nyekip', 'pembicaraan', 'alhasil', 'hp', 'mati', 'abis', 'batrai']",tolong dev cerita jgn tele tele boring tidur pas nyekip bicara alhasil hp mati abis batrai
"Kenapa ya ? padahal device saya sanggup untuk bermain genshin impact,tapi kenapa setelah beberapa menit dimainkan langsung nge lag terus force close ,mohon ditanggapi segera mihoyo🙏",2,Negatif,kenapa ya  padahal device saya sanggup untuk bermain genshin impacttapi kenapa setelah beberapa menit dimainkan langsung nge lag terus force close mohon ditanggapi segera mihoyo,ya device sanggup bermain genshin impacttapi menit dimainkan langsung nge lag force close mohon ditanggapi mihoyo,"['ya', 'device', 'sanggup', 'bermain', 'genshin', 'impacttapi', 'menit', 'dimainkan', 'langsung', 'nge', 'lag', 'force', 'close', 'mohon', 'ditanggapi', 'mihoyo']",ya device sanggup main genshin impacttapi menit main langsung nge lag force close mohon tanggap mihoyo
Ya jujur gue dh banyak tau karakter genshin walau baru ini gue main'n game nya.. Mungkin emng rada berat ini game Over all jln crita nya menarik apa lg karakter2 nya jg bagus2 Suka lah ama game ini 🥰,5,Positif,ya jujur gue dh banyak tau karakter genshin walau baru ini gue mainn game nya mungkin emng rada berat ini game over all jln crita nya menarik apa lg karakter nya jg bagus suka lah ama game ini ,ya jujur gue dh tau karakter genshin gue mainn game nya emng rada berat game over all jln crita nya menarik lg karakter nya jg bagus suka ama game,"['ya', 'jujur', 'gue', 'dh', 'tau', 'karakter', 'genshin', 'gue', 'mainn', 'game', 'nya', 'emng', 'rada', 'berat', 'game', 'over', 'all', 'jln', 'crita', 'nya', 'menarik', 'lg', 'karakter', 'nya', 'jg', 'bagus', 'suka', 'ama', 'game']",ya jujur gue dh tau karakter genshin gue mainn game nya emng rada berat game over all jln crita nya tarik lg karakter nya jg bagus suka ama game
"Untuk segi grafik jangan di tanya lagi, game ini juaranya. Dan kalo pas main sinyal nya kuning, menurutku gak terlalu berpengaruh sih, kecuali kalo emg sinyalnya merah. Story asik, pilihan bos banyak, cerita panjang GK gampang bosen, banyak quest, bahkan yg bisa kasih primogem juga banyak, character juga banyak bikin komposisi team bermacam macam, gamenya juga mirip² kyk game jaman sekarang, butuh healer, dps, sub dps, shielder, dll. Untuk f2p juga cukup ramah kok, jgn terlalu mikir buat top up.",5,Positif,untuk segi grafik jangan di tanya lagi game ini juaranya dan kalo pas main sinyal nya kuning menurutku gak terlalu berpengaruh sih kecuali kalo emg sinyalnya merah story asik pilihan bos banyak cerita panjang gk gampang bosen banyak quest bahkan yg bisa kasih primogem juga banyak character juga banyak bikin komposisi team bermacam macam gamenya juga mirip kyk game jaman sekarang butuh healer dps sub dps shielder dll untuk fp juga cukup ramah kok jgn terlalu mikir buat top up,segi grafik game juaranya kalo pas main sinyal nya kuning menurutku gak berpengaruh sih kecuali kalo emg sinyalnya merah story asik pilihan bos cerita gk gampang bosen quest yg kasih primogem character bikin komposisi team gamenya kyk game jaman butuh healer dps sub dps shielder dll fp ramah jgn mikir top up,"['segi', 'grafik', 'game', 'juaranya', 'kalo', 'pas', 'main', 'sinyal', 'nya', 'kuning', 'menurutku', 'gak', 'berpengaruh', 'sih', 'kecuali', 'kalo', 'emg', 'sinyalnya', 'merah', 'story', 'asik', 'pilihan', 'bos', 'cerita', 'gk', 'gampang', 'bosen', 'quest', 'yg', 'kasih', 'primogem', 'character', 'bikin', 'komposisi', 'team', 'gamenya', 'kyk', 'game', 'jaman', 'butuh', 'healer', 'dps', 'sub', 'dps', 'shielder', 'dll', 'fp', 'ramah', 'jgn', 'mikir', 'top', 'up']",segi grafik game juara kalo pas main sinyal nya kuning turut gak pengaruh sih kecuali kalo emg sinyal merah story asik pilih bos cerita gk gampang bosen quest yg kasih primogem character bikin komposisi team gamenya kyk game jaman butuh healer dps sub dps shielder dll fp ramah jgn mikir top up
"Gw awal main di PS5, baru tau GI udh support di HP gw walaupun download data nya lama nya minta ampun banget tapi dari pengalaman main di PS5, game ini awalnya seru banget sekarang agak jarang main tapi seru sih ngerjain quest sampe berjam-jam, grinding artifak sampe resin abis, gacha karakter malah kalah 50/50, sama co-op gangguin orang lain wkwk, masih banyak lagi tapi itu cuman dari pengalaman gw tapi personally gw suka sama game ini karena grafik nya indah banget, dan design karakter unik.",5,Positif,gw awal main di ps baru tau gi udh support di hp gw walaupun download data nya lama nya minta ampun banget tapi dari pengalaman main di ps game ini awalnya seru banget sekarang agak jarang main tapi seru sih ngerjain quest sampe berjamjam grinding artifak sampe resin abis gacha karakter malah kalah  sama coop gangguin orang lain wkwk masih banyak lagi tapi itu cuman dari pengalaman gw tapi personally gw suka sama game ini karena grafik nya indah banget dan design karakter unik,gw main ps tau gi udh support hp gw download data nya nya ampun banget pengalaman main ps game seru banget jarang main seru sih ngerjain quest sampe berjamjam grinding artifak sampe resin abis gacha karakter kalah coop gangguin orang wkwk cuman pengalaman gw personally gw suka game grafik nya indah banget design karakter unik,"['gw', 'main', 'ps', 'tau', 'gi', 'udh', 'support', 'hp', 'gw', 'download', 'data', 'nya', 'nya', 'ampun', 'banget', 'pengalaman', 'main', 'ps', 'game', 'seru', 'banget', 'jarang', 'main', 'seru', 'sih', 'ngerjain', 'quest', 'sampe', 'berjamjam', 'grinding', 'artifak', 'sampe', 'resin', 'abis', 'gacha', 'karakter', 'kalah', 'coop', 'gangguin', 'orang', 'wkwk', 'cuman', 'pengalaman', 'gw', 'personally', 'gw', 'suka', 'game', 'grafik', 'nya', 'indah', 'banget', 'design', 'karakter', 'unik']",gw main ps tau gi udh support hp gw download data nya nya ampun banget alam main ps game seru banget jarang main seru sih ngerjain quest sampe berjamjam grinding artifak sampe resin abis gacha karakter kalah coop gangguin orang wkwk cuman alam gw personally gw suka game grafik nya indah banget design karakter unik
"Terima kasih untuk hoyoverse yg sudah membuat game genshin impact,ini pertama kalinya saya suka dengan game RPG apa lagi jika open world.Dari grafik,Desain karakter,Map,Lore story,event,reward semuanya menurut saya bagus,semangat terus untuk terus mengembangkan gamenya,Hoyoverse(⁠｡⁠•̀⁠ᴗ⁠-⁠)⁠✧.",5,Positif,terima kasih untuk hoyoverse yg sudah membuat game genshin impactini pertama kalinya saya suka dengan game rpg apa lagi jika open worlddari grafikdesain karaktermaplore storyeventreward semuanya menurut saya bagussemangat terus untuk terus mengembangkan gamenyahoyoverse,terima kasih hoyoverse yg game genshin impactini kalinya suka game rpg open worlddari grafikdesain karaktermaplore storyeventreward bagussemangat mengembangkan gamenyahoyoverse,"['terima', 'kasih', 'hoyoverse', 'yg', 'game', 'genshin', 'impactini', 'kalinya', 'suka', 'game', 'rpg', 'open', 'worlddari', 'grafikdesain', 'karaktermaplore', 'storyeventreward', 'bagussemangat', 'mengembangkan', 'gamenyahoyoverse']",terima kasih hoyoverse yg game genshin impactini kali suka game rpg open worlddari grafikdesain karaktermaplore storyeventreward bagussemangat kembang gamenyahoyoverse
So far so good.. Walau belum dpt *5 tetep cakep.. (Edit) Tetap setia diera gempuran game lain 🥰 Puji Tuhan Karakter *5 nya dikasih sama sign nya,5,Positif,so far so good walau belum dpt  tetep cakep edit tetap setia diera gempuran game lain  puji tuhan karakter  nya dikasih sama sign nya,so far so good dpt tetep cakep edit setia diera gempuran game puji tuhan karakter nya dikasih sign nya,"['so', 'far', 'so', 'good', 'dpt', 'tetep', 'cakep', 'edit', 'setia', 'diera', 'gempuran', 'game', 'puji', 'tuhan', 'karakter', 'nya', 'dikasih', 'sign', 'nya']",so far so good dpt tetep cakep edit setia era gempur game puji tuhan karakter nya kasih sign nya
"Untuk quest story(hang out), tolong tambahkan character dari Li yue, seperti keqing,childe dan lain-lain, agar tidak hanya character mondstadt saja.",5,Positif,untuk quest storyhang out tolong tambahkan character dari li yue seperti keqingchilde dan lainlain agar tidak hanya character mondstadt saja,quest storyhang out tolong tambahkan character li yue keqingchilde lainlain character mondstadt,"['quest', 'storyhang', 'out', 'tolong', 'tambahkan', 'character', 'li', 'yue', 'keqingchilde', 'lainlain', 'character', 'mondstadt']",quest storyhang out tolong tambah character li yue keqingchilde lainlain character mondstadt
"Sangat menarik jalan ceritanya sama grafiknya gak main main, pokoknya the best 👍",5,Positif,sangat menarik jalan ceritanya sama grafiknya gak main main pokoknya the best ,menarik jalan ceritanya grafiknya gak main main pokoknya the best,"['menarik', 'jalan', 'ceritanya', 'grafiknya', 'gak', 'main', 'main', 'pokoknya', 'the', 'best']",tarik jalan cerita grafik gak main main pokok the best
"Mantap,banyak character yang menarik dan juga map yang sangat luas;benar""menggambarkan game petualangan.",5,Positif,mantapbanyak character yang menarik dan juga map yang sangat luasbenarmenggambarkan game petualangan,mantapbanyak character menarik map luasbenarmenggambarkan game petualangan,"['mantapbanyak', 'character', 'menarik', 'map', 'luasbenarmenggambarkan', 'game', 'petualangan']",mantapbanyak character tarik map luasbenarmenggambarkan game tualang
"Game nya bagus, grafik nya juga bagus, banyak waifu/husbu dan developer nya ga pelit, selalu ngasih hadiah, semangat Hoyoverse👍🏼",5,Positif,game nya bagus grafik nya juga bagus banyak waifuhusbu dan developer nya ga pelit selalu ngasih hadiah semangat hoyoverse,game nya bagus grafik nya bagus waifuhusbu developer nya ga pelit ngasih hadiah semangat hoyoverse,"['game', 'nya', 'bagus', 'grafik', 'nya', 'bagus', 'waifuhusbu', 'developer', 'nya', 'ga', 'pelit', 'ngasih', 'hadiah', 'semangat', 'hoyoverse']",game nya bagus grafik nya bagus waifuhusbu developer nya ga pelit ngasih hadiah semangat hoyoverse
"Bagi saya ini game bagus, apalagi kalau ditambah map baru yang bertema kerajaan yang sangat besar dan ada story misi dari kerajaan itu akan membuat game ini semakin luarbiasa,dan apabila ditambah lagi map baru yang bertemakan wilayah raja iblis beserta kastil kastilnya dan ada misi untuk mengalahkan raja iblis maka itu akan membuat game ini luar biasa bagusnya..",4,Positif,bagi saya ini game bagus apalagi kalau ditambah map baru yang bertema kerajaan yang sangat besar dan ada story misi dari kerajaan itu akan membuat game ini semakin luarbiasadan apabila ditambah lagi map baru yang bertemakan wilayah raja iblis beserta kastil kastilnya dan ada misi untuk mengalahkan raja iblis maka itu akan membuat game ini luar biasa bagusnya,game bagus ditambah map bertema kerajaan story misi kerajaan game luarbiasadan ditambah map bertemakan wilayah raja iblis beserta kastil kastilnya misi mengalahkan raja iblis game bagusnya,"['game', 'bagus', 'ditambah', 'map', 'bertema', 'kerajaan', 'story', 'misi', 'kerajaan', 'game', 'luarbiasadan', 'ditambah', 'map', 'bertemakan', 'wilayah', 'raja', 'iblis', 'beserta', 'kastil', 'kastilnya', 'misi', 'mengalahkan', 'raja', 'iblis', 'game', 'bagusnya']",game bagus tambah map tema raja story misi raja game luarbiasadan tambah map tema wilayah raja iblis serta kastil kastilnya misi kalah raja iblis game bagus
"Game nya bagus,tapi tolong kalo soal gacha jangan terlalu ampas banget,capek nyari primogame nya,apa lagi buat player F2P, tolong pengertiannya klo GX mau pada pensiun",5,Positif,game nya bagustapi tolong kalo soal gacha jangan terlalu ampas bangetcapek nyari primogame nyaapa lagi buat player fp tolong pengertiannya klo gx mau pada pensiun,game nya bagustapi tolong kalo gacha ampas bangetcapek nyari primogame nyaapa player fp tolong pengertiannya klo gx pensiun,"['game', 'nya', 'bagustapi', 'tolong', 'kalo', 'gacha', 'ampas', 'bangetcapek', 'nyari', 'primogame', 'nyaapa', 'player', 'fp', 'tolong', 'pengertiannya', 'klo', 'gx', 'pensiun']",game nya bagustapi tolong kalo gacha ampas bangetcapek nyari primogame nyaapa player fp tolong erti klo gx pensiun
"Gamenya bagus, seru bisa mabar sama teman dan ayang wkwk Tapi saran aja tolong dipermudah dalam mencari bahan untuk upgrade Hero nya serta primogem didalam kotak ""common chest"" kalo bisa dibanyakin wkwk",5,Positif,gamenya bagus seru bisa mabar sama teman dan ayang wkwk tapi saran aja tolong dipermudah dalam mencari bahan untuk upgrade hero nya serta primogem didalam kotak common chest kalo bisa dibanyakin wkwk,gamenya bagus seru mabar teman ayang wkwk saran aja tolong dipermudah mencari bahan upgrade hero nya primogem didalam kotak common chest kalo dibanyakin wkwk,"['gamenya', 'bagus', 'seru', 'mabar', 'teman', 'ayang', 'wkwk', 'saran', 'aja', 'tolong', 'dipermudah', 'mencari', 'bahan', 'upgrade', 'hero', 'nya', 'primogem', 'didalam', 'kotak', 'common', 'chest', 'kalo', 'dibanyakin', 'wkwk']",gamenya bagus seru mabar teman ayang wkwk saran aja tolong mudah cari bahan upgrade hero nya primogem dalam kotak common chest kalo dibanyakin wkwk
